SFinal,TipoDes,ExG,GEtario,Sexo,BTRV,BFA,BFPT,BPDT,NEdu,MáxNFPT,OcuEco,TipoBIE,EISUN,PSS,TipoASS,Pareja,Hijos,Gfam,TipoVivienda,SerPúb,RegSalud
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Bachiller,Operario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,Operario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,4,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,6,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Bachiller,Operario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Otro tipo de vivienda ,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Otro tipo de vivienda ,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Vivienda (casa) indígena,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,0,4,Vivienda (casa) indígena,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,3,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Bachiller,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Secundaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,Sí,No posee
Fracaso,Individual,ELN,Entre 18 y 25 años,Masculino,No,No,No,No,Alfabetización,Complementario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,No,1,2,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,Cuarto(s),Sí,No posee
Fracaso,Individual,ELN,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Alfabetización,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Multiplicar Conocimiento,No,0,1,Rancho,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Secundaria,Técnico,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Secundaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Bachiller,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Bachiller,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,4,Casa,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Vivienda (casa) indígena,No,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Básica Secundaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,No,No posee
Fracaso,Individual,Otro,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,2,4,Casa,No,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Embeller Esp Pub,No,0,1,Habitación,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,1,3,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Femenino,No,No,No,No,Básica Secundaria,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,4,5,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Embeller Esp Pub,No,0,1,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Femenino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,1,2,Habitación,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,2,Apartamento,No,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,No,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Embeller Esp Pub,Sí,0,2,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,3,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Bachiller,Tecnológico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,1,3,Apartamento,Sí,No posee
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,4,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,No,C - CONTRIBUTIVO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,0,2,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,2,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,C - CONTRIBUTIVO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,3,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,6,Casa,No,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa-Lote,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Otro,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,2,4,Vivienda (casa) indígena,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Femenino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Acompañar Salud y Aliment,Sí,0,2,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Femenino,No,No,No,No,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,1,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,3,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,3,Cuarto(s),Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,Sí,No posee
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,5,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Habitación,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Rancho,Sí,No posee
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Secundaria,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,Sí,C - CONTRIBUTIVO
Fracaso,Individual,ELN,Entre 26 y 40 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Multiplicar Conocimiento,Sí,0,3,Casa,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Habitación,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Apartamento,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 26 y 40 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,S - SUBSIDIADO
